n_total,n_valid,n_nonzero,mean_clean,mean_transformed,mean_diff,median_diff,w_stat,raw_p,r_rb,ci_lower,ci_upper,test_status,model,seed,transformation,metric,test_family,inference_unit,rho,adjusted_p
12.0,12,12.0,0.3050455622949045,0.21728869786505808,0.08775686442984638,0.0846966303107623,16.0,0.0771484375,0.5897435897435898,-0.019229114161411952,0.18354977711781217,tested,efficientnet_b0,2024,resize_sev3,faithfulness_zero,family_2_faithfulness,source_video,,0.5537109375
12.0,12,12.0,0.2989053639448131,0.21563140842402806,0.08327395552078504,0.07615822576507811,15.0,0.06396484375,0.6153846153846154,-0.02319196696316999,0.17597278305058828,tested,efficientnet_b0,2024,resize_sev3,faithfulness_mean,family_2_faithfulness,source_video,,0.5537109375
12.0,0,0.0,,,,,,,,,,not_tested_small_n,efficientnet_b0,2024,resize_sev3,ES_cos,family_3_stability,source_video,,
12.0,0,0.0,,,,,,,,,,not_tested_small_n,efficientnet_b0,2024,resize_sev3,explanation_IoU,family_3_stability,source_video,,
,12,,,,,,,0.011760970883598036,,,,tested,efficientnet_b0,2024,resize_sev3,SO_vs_blur,family_4a_loc_faith,source_video,-0.6970238359966545,0.07829067315810942
,12,,,,,,,0.11210929146889187,,,,tested,efficientnet_b0,2024,resize_sev3,SO_vs_zero,family_4a_loc_faith,source_video,-0.4825174825174825,0.14414051760286098
,12,,,,,,,0.02609689105270314,,,,tested,efficientnet_b0,2024,resize_sev3,SO_vs_mean,family_4a_loc_faith,source_video,-0.6363636363636365,0.07829067315810942
,12,,,,,,,0.04573907441011205,,,,tested,efficientnet_b0,2024,resize_sev3,IoU_vs_blur,family_4a_loc_faith,source_video,-0.5849396010625192,0.08226317966311186
,12,,,,,,,0.23562100351264567,,,,tested,efficientnet_b0,2024,resize_sev3,IoU_vs_zero,family_4a_loc_faith,source_video,-0.3706293706293707,0.23562100351264567
,12,,,,,,,0.054842119775407906,,,,tested,efficientnet_b0,2024,resize_sev3,IoU_vs_mean,family_4a_loc_faith,source_video,-0.5664335664335665,0.08226317966311186
,12,,,,,,,0.019892133524913678,,,,tested,efficientnet_b0,2024,resize_sev3,SM_vs_blur,family_4a_loc_faith,source_video,-0.6584948802380455,0.07829067315810942
,12,,,,,,,0.16669998762494498,,,,tested,efficientnet_b0,2024,resize_sev3,SM_vs_zero,family_4a_loc_faith,source_video,-0.4265734265734266,0.1875374860780631
,12,,,,,,,0.04785597684206058,,,,tested,efficientnet_b0,2024,resize_sev3,SM_vs_mean,family_4a_loc_faith,source_video,-0.5804195804195805,0.08226317966311186
,12,,,,,,,0.5717012385276553,,,,tested,efficientnet_b0,2024,resize_sev3,Dprob_vs_DSO,family_4b_det_exp_deg,source_video,0.18181818181818185,0.5717012385276553
,12,,,,,,,0.5567370561768314,,,,tested,efficientnet_b0,2024,resize_sev3,Dprob_vs_DIoU,family_4b_det_exp_deg,source_video,0.18881118881118883,0.5717012385276553
,0,,,,,,,,,,,not_tested_small_n,efficientnet_b0,2024,resize_sev3,Dprob_vs_Dstability,family_4b_det_exp_deg,source_video,,
