n_total,n_valid,n_nonzero,mean_clean,mean_transformed,mean_diff,median_diff,w_stat,raw_p,r_rb,ci_lower,ci_upper,test_status,model,seed,transformation,metric,test_family,rho,adjusted_p
,12,,,,,,,0.0010993607900029465,,,,tested,efficientnet_b0,2024,darkening_sev1,SO_vs_mean,family_4a_loc_faith,-0.456813908529289,0.002730162971122293
,12,,,,,,,0.0012791648450294789,,,,tested,efficientnet_b0,2024,darkening_sev1,IoU_vs_blur,family_4a_loc_faith,-0.45144004818397004,0.002730162971122293
,12,,,,,,,0.10417664161347266,,,,tested,efficientnet_b0,2024,darkening_sev1,IoU_vs_zero,family_4a_loc_faith,-0.23743017044930206,0.10417664161347266
,12,,,,,,,0.013093477176119148,,,,tested,efficientnet_b0,2024,darkening_sev1,IoU_vs_mean,family_4a_loc_faith,-0.3557104018819213,0.019640215764178723
,12,,,,,,,1.548708666019006e-05,,,,tested,efficientnet_b0,2024,darkening_sev1,SM_vs_blur,family_4a_loc_faith,-0.5801261554042493,0.00011305091852701164
,12,,,,,,,0.021232369784206978,,,,tested,efficientnet_b0,2024,darkening_sev1,SM_vs_zero,family_4a_loc_faith,-0.3317934433201785,0.024759539591276927
,12,,,,,,,0.0015167572061790518,,,,tested,efficientnet_b0,2024,darkening_sev1,SM_vs_mean,family_4a_loc_faith,-0.4452902830404493,0.002730162971122293
,12,,,,,,,2.512242633933592e-05,,,,tested,efficientnet_b0,2024,darkening_sev2,SO_vs_blur,family_4a_loc_faith,-0.5683180843933824,0.00011305091852701164
,12,,,,,,,0.0220084796366906,,,,tested,efficientnet_b0,2024,darkening_sev2,SO_vs_zero,family_4a_loc_faith,-0.3299453147040438,0.024759539591276927
,12,,,,,,,0.0010993607900029465,,,,tested,efficientnet_b0,2024,darkening_sev2,SO_vs_mean,family_4a_loc_faith,-0.456813908529289,0.002730162971122293
,12,,,,,,,0.0012791648450294789,,,,tested,efficientnet_b0,2024,darkening_sev2,IoU_vs_blur,family_4a_loc_faith,-0.45144004818397004,0.002730162971122293
,12,,,,,,,0.10417664161347266,,,,tested,efficientnet_b0,2024,darkening_sev2,IoU_vs_zero,family_4a_loc_faith,-0.23743017044930206,0.10417664161347266
,12,,,,,,,0.013093477176119148,,,,tested,efficientnet_b0,2024,darkening_sev2,IoU_vs_mean,family_4a_loc_faith,-0.3557104018819213,0.019640215764178723
,12,,,,,,,1.548708666019006e-05,,,,tested,efficientnet_b0,2024,darkening_sev2,SM_vs_blur,family_4a_loc_faith,-0.5801261554042493,0.00011305091852701164
,12,,,,,,,0.021232369784206978,,,,tested,efficientnet_b0,2024,darkening_sev2,SM_vs_zero,family_4a_loc_faith,-0.3317934433201785,0.024759539591276927
,12,,,,,,,0.0015167572061790518,,,,tested,efficientnet_b0,2024,darkening_sev2,SM_vs_mean,family_4a_loc_faith,-0.4452902830404493,0.002730162971122293
,12,,,,,,,2.512242633933592e-05,,,,tested,efficientnet_b0,2024,darkening_sev3,SO_vs_blur,family_4a_loc_faith,-0.5683180843933824,0.00011305091852701164
,12,,,,,,,0.0220084796366906,,,,tested,efficientnet_b0,2024,darkening_sev3,SO_vs_zero,family_4a_loc_faith,-0.3299453147040438,0.024759539591276927
,12,,,,,,,0.0010993607900029465,,,,tested,efficientnet_b0,2024,darkening_sev3,SO_vs_mean,family_4a_loc_faith,-0.456813908529289,0.002730162971122293
,12,,,,,,,0.0012791648450294789,,,,tested,efficientnet_b0,2024,darkening_sev3,IoU_vs_blur,family_4a_loc_faith,-0.45144004818397004,0.002730162971122293
,12,,,,,,,0.10417664161347266,,,,tested,efficientnet_b0,2024,darkening_sev3,IoU_vs_zero,family_4a_loc_faith,-0.23743017044930206,0.10417664161347266
,12,,,,,,,0.013093477176119148,,,,tested,efficientnet_b0,2024,darkening_sev3,IoU_vs_mean,family_4a_loc_faith,-0.3557104018819213,0.019640215764178723
,12,,,,,,,1.548708666019006e-05,,,,tested,efficientnet_b0,2024,darkening_sev3,SM_vs_blur,family_4a_loc_faith,-0.5801261554042493,0.00011305091852701164
,12,,,,,,,0.021232369784206978,,,,tested,efficientnet_b0,2024,darkening_sev3,SM_vs_zero,family_4a_loc_faith,-0.3317934433201785,0.024759539591276927
,12,,,,,,,0.0015167572061790518,,,,tested,efficientnet_b0,2024,darkening_sev3,SM_vs_mean,family_4a_loc_faith,-0.4452902830404493,0.002730162971122293
,12,,,,,,,2.512242633933592e-05,,,,tested,efficientnet_b0,2024,jpeg_sev1,SO_vs_blur,family_4a_loc_faith,-0.5683180843933824,0.00011305091852701164
,12,,,,,,,0.0220084796366906,,,,tested,efficientnet_b0,2024,jpeg_sev1,SO_vs_zero,family_4a_loc_faith,-0.3299453147040438,0.024759539591276927
,12,,,,,,,0.0010993607900029465,,,,tested,efficientnet_b0,2024,jpeg_sev1,SO_vs_mean,family_4a_loc_faith,-0.456813908529289,0.002730162971122293
,12,,,,,,,0.0012791648450294789,,,,tested,efficientnet_b0,2024,jpeg_sev1,IoU_vs_blur,family_4a_loc_faith,-0.45144004818397004,0.002730162971122293
,12,,,,,,,0.10417664161347266,,,,tested,efficientnet_b0,2024,jpeg_sev1,IoU_vs_zero,family_4a_loc_faith,-0.23743017044930206,0.10417664161347266
,12,,,,,,,0.013093477176119148,,,,tested,efficientnet_b0,2024,jpeg_sev1,IoU_vs_mean,family_4a_loc_faith,-0.3557104018819213,0.019640215764178723
,12,,,,,,,1.548708666019006e-05,,,,tested,efficientnet_b0,2024,jpeg_sev1,SM_vs_blur,family_4a_loc_faith,-0.5801261554042493,0.00011305091852701164
,12,,,,,,,0.021232369784206978,,,,tested,efficientnet_b0,2024,jpeg_sev1,SM_vs_zero,family_4a_loc_faith,-0.3317934433201785,0.024759539591276927
,12,,,,,,,0.0015167572061790518,,,,tested,efficientnet_b0,2024,jpeg_sev1,SM_vs_mean,family_4a_loc_faith,-0.4452902830404493,0.002730162971122293
,12,,,,,,,2.512242633933592e-05,,,,tested,efficientnet_b0,2024,jpeg_sev2,SO_vs_blur,family_4a_loc_faith,-0.5683180843933824,0.00011305091852701164
,12,,,,,,,0.0220084796366906,,,,tested,efficientnet_b0,2024,jpeg_sev2,SO_vs_zero,family_4a_loc_faith,-0.3299453147040438,0.024759539591276927
,12,,,,,,,0.0010993607900029465,,,,tested,efficientnet_b0,2024,jpeg_sev2,SO_vs_mean,family_4a_loc_faith,-0.456813908529289,0.002730162971122293
,12,,,,,,,0.0012791648450294789,,,,tested,efficientnet_b0,2024,jpeg_sev2,IoU_vs_blur,family_4a_loc_faith,-0.45144004818397004,0.002730162971122293
,12,,,,,,,0.10417664161347266,,,,tested,efficientnet_b0,2024,jpeg_sev2,IoU_vs_zero,family_4a_loc_faith,-0.23743017044930206,0.10417664161347266
,12,,,,,,,0.013093477176119148,,,,tested,efficientnet_b0,2024,jpeg_sev2,IoU_vs_mean,family_4a_loc_faith,-0.3557104018819213,0.019640215764178723
,12,,,,,,,1.548708666019006e-05,,,,tested,efficientnet_b0,2024,jpeg_sev2,SM_vs_blur,family_4a_loc_faith,-0.5801261554042493,0.00011305091852701164
,12,,,,,,,0.021232369784206978,,,,tested,efficientnet_b0,2024,jpeg_sev2,SM_vs_zero,family_4a_loc_faith,-0.3317934433201785,0.024759539591276927
,12,,,,,,,0.0015167572061790518,,,,tested,efficientnet_b0,2024,jpeg_sev2,SM_vs_mean,family_4a_loc_faith,-0.4452902830404493,0.002730162971122293
,12,,,,,,,2.512242633933592e-05,,,,tested,efficientnet_b0,2024,jpeg_sev3,SO_vs_blur,family_4a_loc_faith,-0.5683180843933824,0.00011305091852701164
,12,,,,,,,0.0220084796366906,,,,tested,efficientnet_b0,2024,jpeg_sev3,SO_vs_zero,family_4a_loc_faith,-0.3299453147040438,0.024759539591276927
,12,,,,,,,0.0010993607900029465,,,,tested,efficientnet_b0,2024,jpeg_sev3,SO_vs_mean,family_4a_loc_faith,-0.456813908529289,0.002730162971122293
,12,,,,,,,0.0012791648450294789,,,,tested,efficientnet_b0,2024,jpeg_sev3,IoU_vs_blur,family_4a_loc_faith,-0.45144004818397004,0.002730162971122293
,12,,,,,,,0.10417664161347266,,,,tested,efficientnet_b0,2024,jpeg_sev3,IoU_vs_zero,family_4a_loc_faith,-0.23743017044930206,0.10417664161347266
,12,,,,,,,0.013093477176119148,,,,tested,efficientnet_b0,2024,jpeg_sev3,IoU_vs_mean,family_4a_loc_faith,-0.3557104018819213,0.019640215764178723
,12,,,,,,,1.548708666019006e-05,,,,tested,efficientnet_b0,2024,jpeg_sev3,SM_vs_blur,family_4a_loc_faith,-0.5801261554042493,0.00011305091852701164
,12,,,,,,,0.021232369784206978,,,,tested,efficientnet_b0,2024,jpeg_sev3,SM_vs_zero,family_4a_loc_faith,-0.3317934433201785,0.024759539591276927
,12,,,,,,,0.0015167572061790518,,,,tested,efficientnet_b0,2024,jpeg_sev3,SM_vs_mean,family_4a_loc_faith,-0.4452902830404493,0.002730162971122293
,12,,,,,,,2.512242633933592e-05,,,,tested,efficientnet_b0,2024,resize_sev1,SO_vs_blur,family_4a_loc_faith,-0.5683180843933824,0.00011305091852701164
,12,,,,,,,0.0220084796366906,,,,tested,efficientnet_b0,2024,resize_sev1,SO_vs_zero,family_4a_loc_faith,-0.3299453147040438,0.024759539591276927
,12,,,,,,,0.0010993607900029465,,,,tested,efficientnet_b0,2024,resize_sev1,SO_vs_mean,family_4a_loc_faith,-0.456813908529289,0.002730162971122293
,12,,,,,,,0.0012791648450294789,,,,tested,efficientnet_b0,2024,resize_sev1,IoU_vs_blur,family_4a_loc_faith,-0.45144004818397004,0.002730162971122293
,12,,,,,,,0.10417664161347266,,,,tested,efficientnet_b0,2024,resize_sev1,IoU_vs_zero,family_4a_loc_faith,-0.23743017044930206,0.10417664161347266
,12,,,,,,,0.013093477176119148,,,,tested,efficientnet_b0,2024,resize_sev1,IoU_vs_mean,family_4a_loc_faith,-0.3557104018819213,0.019640215764178723
,12,,,,,,,1.548708666019006e-05,,,,tested,efficientnet_b0,2024,resize_sev1,SM_vs_blur,family_4a_loc_faith,-0.5801261554042493,0.00011305091852701164
,12,,,,,,,0.021232369784206978,,,,tested,efficientnet_b0,2024,resize_sev1,SM_vs_zero,family_4a_loc_faith,-0.3317934433201785,0.024759539591276927
,12,,,,,,,0.0015167572061790518,,,,tested,efficientnet_b0,2024,resize_sev1,SM_vs_mean,family_4a_loc_faith,-0.4452902830404493,0.002730162971122293
,12,,,,,,,2.512242633933592e-05,,,,tested,efficientnet_b0,2024,resize_sev2,SO_vs_blur,family_4a_loc_faith,-0.5683180843933824,0.00011305091852701164
,12,,,,,,,0.0220084796366906,,,,tested,efficientnet_b0,2024,resize_sev2,SO_vs_zero,family_4a_loc_faith,-0.3299453147040438,0.024759539591276927
,12,,,,,,,0.0010993607900029465,,,,tested,efficientnet_b0,2024,resize_sev2,SO_vs_mean,family_4a_loc_faith,-0.456813908529289,0.002730162971122293
,12,,,,,,,0.0012791648450294789,,,,tested,efficientnet_b0,2024,resize_sev2,IoU_vs_blur,family_4a_loc_faith,-0.45144004818397004,0.002730162971122293
,12,,,,,,,0.10417664161347266,,,,tested,efficientnet_b0,2024,resize_sev2,IoU_vs_zero,family_4a_loc_faith,-0.23743017044930206,0.10417664161347266
,12,,,,,,,0.013093477176119148,,,,tested,efficientnet_b0,2024,resize_sev2,IoU_vs_mean,family_4a_loc_faith,-0.3557104018819213,0.019640215764178723
,12,,,,,,,1.548708666019006e-05,,,,tested,efficientnet_b0,2024,resize_sev2,SM_vs_blur,family_4a_loc_faith,-0.5801261554042493,0.00011305091852701164
,12,,,,,,,0.021232369784206978,,,,tested,efficientnet_b0,2024,resize_sev2,SM_vs_zero,family_4a_loc_faith,-0.3317934433201785,0.024759539591276927
,12,,,,,,,0.0015167572061790518,,,,tested,efficientnet_b0,2024,resize_sev2,SM_vs_mean,family_4a_loc_faith,-0.4452902830404493,0.002730162971122293
,12,,,,,,,2.512242633933592e-05,,,,tested,efficientnet_b0,2024,resize_sev3,SO_vs_blur,family_4a_loc_faith,-0.5683180843933824,0.00011305091852701164
,12,,,,,,,0.0220084796366906,,,,tested,efficientnet_b0,2024,resize_sev3,SO_vs_zero,family_4a_loc_faith,-0.3299453147040438,0.024759539591276927
,12,,,,,,,0.0010993607900029465,,,,tested,efficientnet_b0,2024,resize_sev3,SO_vs_mean,family_4a_loc_faith,-0.456813908529289,0.002730162971122293
,12,,,,,,,0.0012791648450294789,,,,tested,efficientnet_b0,2024,resize_sev3,IoU_vs_blur,family_4a_loc_faith,-0.45144004818397004,0.002730162971122293
,12,,,,,,,0.10417664161347266,,,,tested,efficientnet_b0,2024,resize_sev3,IoU_vs_zero,family_4a_loc_faith,-0.23743017044930206,0.10417664161347266
,12,,,,,,,0.013093477176119148,,,,tested,efficientnet_b0,2024,resize_sev3,IoU_vs_mean,family_4a_loc_faith,-0.3557104018819213,0.019640215764178723
,12,,,,,,,1.548708666019006e-05,,,,tested,efficientnet_b0,2024,resize_sev3,SM_vs_blur,family_4a_loc_faith,-0.5801261554042493,0.00011305091852701164
,12,,,,,,,0.021232369784206978,,,,tested,efficientnet_b0,2024,resize_sev3,SM_vs_zero,family_4a_loc_faith,-0.3317934433201785,0.024759539591276927
,12,,,,,,,0.0015167572061790518,,,,tested,efficientnet_b0,2024,resize_sev3,SM_vs_mean,family_4a_loc_faith,-0.4452902830404493,0.002730162971122293
,12,,,,,,,0.0037764060635488276,,,,tested,efficientnet_b0,2024,brightening_sev1,Dprob_vs_DSO,family_4b_det_exp_deg,0.4102771789911651,0.006042249701678124
,12,,,,,,,0.0042359851614802045,,,,tested,efficientnet_b0,2024,brightening_sev1,Dprob_vs_DIoU,family_4b_det_exp_deg,0.4055963833698809,0.006353977742220306
,12,,,,,,,,,,,tested,efficientnet_b0,2024,brightening_sev1,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,0.06145091053484185,,,,tested,efficientnet_b0,2024,brightening_sev2,Dprob_vs_DSO,family_4b_det_exp_deg,0.2720010469158213,0.07374109264181021
,12,,,,,,,0.04595158800800798,,,,tested,efficientnet_b0,2024,brightening_sev2,Dprob_vs_DIoU,family_4b_det_exp_deg,0.28950391204509673,0.05804411116801008
,12,,,,,,,,,,,tested,efficientnet_b0,2024,brightening_sev2,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,0.0033702829649842297,,,,tested,efficientnet_b0,2024,brightening_sev3,Dprob_vs_DSO,family_4b_det_exp_deg,0.41485051759823105,0.005777627939972965
,12,,,,,,,0.007124416090383938,,,,tested,efficientnet_b0,2024,brightening_sev3,Dprob_vs_DIoU,family_4b_det_exp_deg,0.3835410445719495,0.00949922145384525
,12,,,,,,,,,,,tested,efficientnet_b0,2024,brightening_sev3,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,0.5357640230990901,,,,tested,efficientnet_b0,2024,darkening_sev1,Dprob_vs_DSO,family_4b_det_exp_deg,0.09160477228292296,0.5357640230990901
,12,,,,,,,0.4298255249120947,,,,tested,efficientnet_b0,2024,darkening_sev1,Dprob_vs_DIoU,family_4b_det_exp_deg,0.11663790825213012,0.4485135912126205
,12,,,,,,,,,,,tested,efficientnet_b0,2024,darkening_sev1,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,0.004718894593465994,,,,tested,efficientnet_b0,2024,darkening_sev2,Dprob_vs_DSO,family_4b_det_exp_deg,0.4011353722010758,0.006661968837834344
,12,,,,,,,0.0008395979338683185,,,,tested,efficientnet_b0,2024,darkening_sev2,Dprob_vs_DIoU,family_4b_det_exp_deg,0.46616650783976343,0.0016791958677366367
,12,,,,,,,,,,,tested,efficientnet_b0,2024,darkening_sev2,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,4.520065995053118e-06,,,,tested,efficientnet_b0,2024,darkening_sev3,Dprob_vs_DSO,family_4b_det_exp_deg,0.6082517416043247,1.3560197985159353e-05
,12,,,,,,,2.6491628301281574e-06,,,,tested,efficientnet_b0,2024,darkening_sev3,Dprob_vs_DIoU,family_4b_det_exp_deg,0.6196666536451564,1.2715981584615155e-05
,12,,,,,,,,,,,tested,efficientnet_b0,2024,darkening_sev3,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,3.173506997803633e-05,,,,tested,efficientnet_b0,2024,jpeg_sev1,Dprob_vs_DSO,family_4b_det_exp_deg,0.5624478000290218,7.61641679472872e-05
,12,,,,,,,2.251720008629462e-05,,,,tested,efficientnet_b0,2024,jpeg_sev1,Dprob_vs_DIoU,family_4b_det_exp_deg,0.5710305895041786,6.004586689678566e-05
,12,,,,,,,,,,,tested,efficientnet_b0,2024,jpeg_sev1,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,2.256783060061566e-06,,,,tested,efficientnet_b0,2024,jpeg_sev2,Dprob_vs_DSO,family_4b_det_exp_deg,0.623005421624564,1.2715981584615155e-05
,12,,,,,,,4.02542923183767e-06,,,,tested,efficientnet_b0,2024,jpeg_sev2,Dprob_vs_DIoU,family_4b_det_exp_deg,0.6107661637999307,1.3560197985159353e-05
,12,,,,,,,,,,,tested,efficientnet_b0,2024,jpeg_sev2,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,0.000592078376299587,,,,tested,efficientnet_b0,2024,jpeg_sev3,Dprob_vs_DSO,family_4b_det_exp_deg,0.47790431744282597,0.001291807366471826
,12,,,,,,,0.0011443130313814277,,,,tested,efficientnet_b0,2024,jpeg_sev3,Dprob_vs_DIoU,family_4b_det_exp_deg,0.455400633705186,0.0021125779040887895
,12,,,,,,,,,,,tested,efficientnet_b0,2024,jpeg_sev3,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,4.092331914666649e-07,,,,tested,efficientnet_b0,2024,resize_sev1,Dprob_vs_DSO,family_4b_det_exp_deg,0.656308305443236,3.2738655317333197e-06
,12,,,,,,,3.926414329687518e-06,,,,tested,efficientnet_b0,2024,resize_sev1,Dprob_vs_DIoU,family_4b_det_exp_deg,0.6113036785799141,1.3560197985159353e-05
,12,,,,,,,,,,,tested,efficientnet_b0,2024,resize_sev1,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,2.623018007691927e-08,,,,tested,efficientnet_b0,2024,resize_sev2,Dprob_vs_DSO,family_4b_det_exp_deg,0.7024683078128291,6.295243218460625e-07
,12,,,,,,,2.6256603369094035e-07,,,,tested,efficientnet_b0,2024,resize_sev2,Dprob_vs_DIoU,family_4b_det_exp_deg,0.6643409161058828,3.150792404291284e-06
,12,,,,,,,,,,,tested,efficientnet_b0,2024,resize_sev2,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,0.2995200245842348,,,,tested,efficientnet_b0,2024,resize_sev3,Dprob_vs_DSO,family_4b_det_exp_deg,0.15289247220594632,0.3423085995248398
,12,,,,,,,0.33633097487192165,,,,tested,efficientnet_b0,2024,resize_sev3,Dprob_vs_DIoU,family_4b_det_exp_deg,0.14180694478828618,0.36690651804209634
,12,,,,,,,,,,,tested,efficientnet_b0,2024,resize_sev3,Dprob_vs_Dstability,family_4b_det_exp_deg,,
